0.461247,0.000555,0,0.431675,-0.881007,0.00072,0,0.431675,42.771099,57.228901,1.555517,0.58,44.456085,-12.946553
0.573251,0.000749,0,0.229764,-0.658541,0.000979,0,0.229764,63.321789,36.678211,1.416691,0.94,44.773989,-33.210666
0.342876,0.000826,0,0.313399,-0.359988,0.000858,0,0.313399,93.898416,6.101584,1.315407,1,34.185358,-31.809556
0.424616,0.000181,0,0.75567,-0.759767,0.000212,0,0.75567,64.57944,35.42056,1.414458,0.44,54.199392,-22.285352
0.392837,0.00062,0,0.679669,-0.776886,0.000778,0,0.679669,58.774395,41.225605,1.473558,0.5,51.144946,-17.595556
0.636752,0.000616,0,0.547774,-0.549672,0.000855,0,0.547774,93.347093,6.652907,1.554006,0.98,63.140735,-47.586153
0.220675,0.000116,0,0.55611,-0.694056,0.000451,0,0.55611,82.78258,17.21742,1.103352,0.88,27.852434,-47.843617
0.689689,0.000917,0,0.026045,-0.145231,0.000954,0,0.026045,36.988637,63.011363,1.102523,0.84,27.185715,-3.695438
0.742659,0.000248,0,0.573497,-0.819714,0.000601,0,0.573497,83.014068,16.985932,1.347777,0.92,71.413097,-58.256562
0.542526,0.000143,0,0.082763,-0.77458,0.000494,0,0.082763,77.970849,22.029151,1.184492,0.98,44.135525,-58.532973
0.22374,0.000383,0,0.638545,-0.80936,0.000633,0,0.638545,93.996679,6.003321,1.212768,1,24.900126,-72.184172
0.286546,0.000637,0,0.34695,-0.877281,0.000763,0,0.34695,76.823324,23.176676,1.124671,0.96,30.103475,-59.295848
0.297395,0.000273,0,0.108155,-0.678671,0.000531,0,0.108155,92.088345,7.911655,1.149177,1,28.267419,-61.593074
0.030471,0.000959,0,0.806941,-0.858513,0.000985,0,0.806941,66.393004,33.606996,1.362191,0.7,29.205535,-29.815015
0.091631,0.000732,0,0.136943,-0.877355,0.000943,0,0.136943,31.639664,68.360336,1.183961,0.88,12.28382,-18.367888
0.092159,0.000161,0,0.05388,-0.547895,0.000853,0,0.05388,10.335893,89.664107,3.267258,0.4,5.785319,-0.823057
0.337394,0.000122,0,0.295201,-0.518966,0.000353,0,0.295201,78.602694,21.397306,1.074497,0.94,32.846168,-34.447903
0.607309,0.000275,0,0.600466,-0.712938,0.000338,0,0.600466,63.343244,36.656756,1.361784,0.58,60.497436,-23.127261
0.078516,0.000789,0,0.646195,-0.676987,0.000819,0,0.646195,62.572061,37.427939,1.395507,0.5,29.148025,-18.123459
0.028607,0.000664,0,0.280241,-0.333963,0.000669,0,0.280241,59.242789,40.757211,1.411852,0.58,13.155927,-8.323383
0.401008,0.000701,0,0.255257,-0.490995,0.000984,0,0.255257,76.436412,23.563588,1.175429,0.88,36.719944,-31.439925
0.088035,0.000606,0,0.371849,-0.848721,0.000924,0,0.371849,49.204853,50.795147,1.255585,0.76,23.249671,-22.827653
0.558949,0.000875,0,0.815975,-0.852979,0.000998,0,0.815975,71.968361,28.031639,1.430567,0.58,63.162732,-38.442537
0.153056,0.000893,0,0.861227,-0.86449,0.000949,0,0.861227,60.954124,39.045876,1.630159,0.44,43.011229,-19.009063
0.580323,0.0005,0,0.635483,-0.672419,0.000652,0,0.635483,93.037335,6.962665,1.294576,0.98,58.462908,-58.074816
0.821684,0.000644,0,0.17441,-0.785629,0.000681,0,0.17441,37.491624,62.508376,1.245473,0.82,41.732543,-18.526859
0.773564,0.000518,0,0.680266,-0.836635,0.000522,0,0.680266,86.28941,13.71059,1.194093,0.9,76.121912,-62.820894
0.730698,0.000513,0,0.582457,-0.826767,0.000859,0,0.582457,50.652592,49.347408,1.880347,0.6,65.780453,-13.09163
0.095512,0.000524,0,0.233846,-0.550917,0.000551,0,0.233846,41.800582,58.199418,2.099759,0.72,17.624064,-9.395917
0.615548,0.000606,0,0.053854,-0.316435,0.000949,0,0.053854,86.640037,13.359963,1.073213,1,54.103055,-26.614261
0.292419,0.000113,0,0.031029,-0.269399,0.000224,0,0.031029,13.943877,86.056123,1.668981,0.48,6.749298,-1.083081
0.068555,0.000547,0,0.563164,-0.872582,0.000569,0,0.563164,52.607737,47.392263,1.55546,0.64,30.324922,-19.185049
0.745575,0.000977,0,0.797553,-0.853451,0.000981,0,0.797553,58.824377,41.175623,1.616365,0.32,76.755161,-17.306292
0.899866,0.000722,0,0.596329,-0.72434,0.000887,0,0.596329,94.601745,5.398255,1.476969,1,88.416381,-65.220717
0.169347,0.000383,0,0.229319,-0.345055,0.00057,0,0.229319,89.601445,10.398555,1.278083,1,17.592648,-28.481778
